"relative_path","artifact_class","model_family","feature_set","training_seed","filename","size_bytes","sha256","required_preprocessing","required_feature_order","expected_software_versions","loading_command","smoke_test_result","redistribution_status"
"feature8/mlp-seed282427.joblib","required for inference","mlp","8","282427","mlp-seed282427.joblib","39851","a8ca6bfd98da8ce6a8c725b7d5e6649aba25a1d629f8644e088f12d19f9219b1","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed282427.metadata.json","required for reproducibility verification","mlp","8","282427","mlp-seed282427.metadata.json","2673","f25968aa680c012781070604b71ed0f3b2347cfb51b3c3b103c43064f7d0d6dc","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed307759.joblib","required for inference","mlp","8","307759","mlp-seed307759.joblib","39851","cd28ea245a77411056d344a6b00446306a0e363bdd07d2841d520bba8371fe47","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed307759.metadata.json","required for reproducibility verification","mlp","8","307759","mlp-seed307759.metadata.json","2673","501222b2183429b8445ab98a902a9ee3a02ceecb093221c25f0dd3c7d73aad58","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed333019.joblib","required for inference","mlp","8","333019","mlp-seed333019.joblib","39851","51a80d09216a60b7713459d5a3b7936876c549f2e7e593f7e20d7eef1b973a53","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","register __main__.keras_mlp then joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/mlp-seed333019.metadata.json","required for reproducibility verification","mlp","8","333019","mlp-seed333019.metadata.json","2673","e431c5721a348052eb00d8cf946655feefd18d6d636ea9a679fa57bf67db4741","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed104729.joblib","required for inference","rf","8","104729","rf-seed104729.joblib","5206383","69fbe486008166e724db3af6f91e71ffa9c249689f8e2b92961e9da5e2059f87","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed104729.metadata.json","required for reproducibility verification","rf","8","104729","rf-seed104729.metadata.json","1966","a4f1eb3865c136dbfec3f2d5eed4d381b667ddd5aba1ddc0ea7237f31820b404","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed130363.joblib","required for inference","rf","8","130363","rf-seed130363.joblib","5486383","66b30dc6c44a2e7b224d09090d4424ffc4f6a0412709addbfc72258316703561","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed130363.metadata.json","required for reproducibility verification","rf","8","130363","rf-seed130363.metadata.json","1966","e5883e418a94fe52d2eeb8ae99e67c46ff5cdf886be5772f48538474b3ba8801","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed155921.joblib","required for inference","rf","8","155921","rf-seed155921.joblib","5235983","1c5b8182fb9f80a372bc988743440054ce0b8be7f2caefc302957ff96e97c105","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed155921.metadata.json","required for reproducibility verification","rf","8","155921","rf-seed155921.metadata.json","1966","a84029398729df173bb7252cbaa1e6a165fe0cd196e426be5246b13fbe66c311","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed181081.joblib","required for inference","rf","8","181081","rf-seed181081.joblib","5212463","4b5bac9aaf758014edf0c759ac86b73e3cfad05af2e7c66010c94dd49c140e70","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed181081.metadata.json","required for reproducibility verification","rf","8","181081","rf-seed181081.metadata.json","1966","2182577ebf7a080d7c2f9121fbc7b45e9b0cdbd5ef21cfa9145af7ec0323d087","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed206369.joblib","required for inference","rf","8","206369","rf-seed206369.joblib","5277583","bf8eda07f55075b41465b06865d584c6ab5e29b4156fb4384aeb8701be0c1563","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed206369.metadata.json","required for reproducibility verification","rf","8","206369","rf-seed206369.metadata.json","1966","a2065eec81387c8fb3d4839a6d635c4eba1eea7f891112615e4c26e5c258a3a2","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed231701.joblib","required for inference","rf","8","231701","rf-seed231701.joblib","5212943","d31a5c673ec4400ae3a50ff0aad334bb87fe3f5fdf3bd79a972881e3586c02a4","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed231701.metadata.json","required for reproducibility verification","rf","8","231701","rf-seed231701.metadata.json","1966","833c580ceaf75d8b779f9a201ca03cb8b8c00ef320a9489d67ed6de9979d3f17","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed257053.joblib","required for inference","rf","8","257053","rf-seed257053.joblib","5271343","98f424d331e5e3442764d8d6ad59287db15455e38276600b23ab2ad9a32f8726","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed257053.metadata.json","required for reproducibility verification","rf","8","257053","rf-seed257053.metadata.json","1966","455b3d0ba0e002dcf9ac0be9c62d12661c8f54b6140a3477d3c55677a253e780","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed282427.joblib","required for inference","rf","8","282427","rf-seed282427.joblib","5267663","7f6fe1e3c838e80f07bde93106dad4e18a3f45745ff99794b469e9190c01d54e","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed282427.metadata.json","required for reproducibility verification","rf","8","282427","rf-seed282427.metadata.json","1966","fc223f855dfec354d40e34360b784d978d6299c50e38f86920c61c20767937e6","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed307759.joblib","required for inference","rf","8","307759","rf-seed307759.joblib","5474223","b92a8816594152be243bea01b07df10ef9dc4d3307ec533c6e10b4912e3a7989","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed307759.metadata.json","required for reproducibility verification","rf","8","307759","rf-seed307759.metadata.json","1966","e7db2258361942e326fabc10d61234321a1ff9f69b00c84e02ed7b364e485c1a","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed333019.joblib","required for inference","rf","8","333019","rf-seed333019.joblib","5673743","4e45e928df8fb5b28a6806daaa92b0c36c6d93899aca16a096b29b29ad955280","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/rf-seed333019.metadata.json","required for reproducibility verification","rf","8","333019","rf-seed333019.metadata.json","1966","a35a86e7193dd215ea95a274724a21fdf5066752091a8bc2e16fc506d016e653","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed104729.csv","required for reproducibility verification","aggregate","8","104729","split_ids_seed104729.csv","17080724","5ecf559ef32f28b26aff0311ff4e287b4afaa1d1d1ea54dd99d2fee70f663c8c","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed130363.csv","required for reproducibility verification","aggregate","8","130363","split_ids_seed130363.csv","17080720","30400dc78898a2a84f97f266af26225d6c89395b4b2a8da6f4637a0d9b3970a9","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed155921.csv","required for reproducibility verification","aggregate","8","155921","split_ids_seed155921.csv","17080724","5430ecc71871804c9bff3558cbe1c10af279f437ae9ff7f9d0d650762da0e636","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed181081.csv","required for reproducibility verification","aggregate","8","181081","split_ids_seed181081.csv","17080724","512dc78eb19fc98d83fb366e8cd3e5f12db1bbf8b246f5556d149d6c85735ab6","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed206369.csv","required for reproducibility verification","aggregate","8","206369","split_ids_seed206369.csv","17080724","aba53a32cab7c5093bcb6b3cbee597457c46da901192fc93abe8f929ce9105da","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed231701.csv","required for reproducibility verification","aggregate","8","231701","split_ids_seed231701.csv","17080724","9b8851f1704f2817790d7dfae8057c302f3b79e6ce4a89b11d4494281eaa43fc","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed257053.csv","required for reproducibility verification","aggregate","8","257053","split_ids_seed257053.csv","17080724","a2d3e6e69a3a074720b41bf05d527a52d024382e1e2742e2033e6da8731c543e","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed282427.csv","required for reproducibility verification","aggregate","8","282427","split_ids_seed282427.csv","17080724","247e8352ad579657bb43bbbe5d62ad9584bcef654f562d8322f76b55cb1decd4","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed307759.csv","required for reproducibility verification","aggregate","8","307759","split_ids_seed307759.csv","17080720","45c4147f9b08e06b0c8b4a9579ae0b1d735e8731ac2715fa83a8e09d27ee7d50","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/split_ids_seed333019.csv","required for reproducibility verification","aggregate","8","333019","split_ids_seed333019.csv","17080260","50963742f0c89d68035dc5d42d0c576b93d0fb8bb54925a04a801eb1ed7e740e","not applicable","see evidence/model_metadata","Python 3.10.5; see evidence/environment/environment_versions.json","pandas.read_csv(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed104729.joblib","required for inference","xgboost","8","104729","xgboost-seed104729.joblib","401464","c7bda804520817d02357cdb3c259a531652f3e99355fac4e3b52b0bae178f122","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","PASS: loaded by clean-candidate Figure 6 utility under pinned Python 3.10.5 stack; artifact hash, feature order, and seed verified","excluded; redistribution not approved by this release"
"feature8/xgboost-seed104729.metadata.json","required for reproducibility verification","xgboost","8","104729","xgboost-seed104729.metadata.json","4014","adfe7b7b22ad24e55c737cc245c0e29dbd951abdca97e7c5c0afcf7948a40ad8","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","PASS: parsed and matched to the loaded artifact during Figure 6 validation","excluded; redistribution not approved by this release"
"feature8/xgboost-seed130363.joblib","required for inference","xgboost","8","130363","xgboost-seed130363.joblib","398676","20bb05554d2f55c5488f095f820365a9334b08ba721584a21522705085ccf9e0","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed130363.metadata.json","required for reproducibility verification","xgboost","8","130363","xgboost-seed130363.metadata.json","4014","14b5a9c0342294e1289892470d53c1bdd1a8c610d2c380e4ef9ddb49c0aec6e5","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed155921.joblib","required for inference","xgboost","8","155921","xgboost-seed155921.joblib","401464","2aeadd8321915b12192851cd3b7e5b45b3faae7bec81069f9b812c1c6310e54f","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed155921.metadata.json","required for reproducibility verification","xgboost","8","155921","xgboost-seed155921.metadata.json","4014","fe44b98c234c99b0cb6429b7f1f7986550714296debecb68cdd099e6a8a9424b","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed181081.joblib","required for inference","xgboost","8","181081","xgboost-seed181081.joblib","401464","1b2c04c4dbd378f0f8b2bbd17ffb354450ef4836669ea06f90d8f4267102630f","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed181081.metadata.json","required for reproducibility verification","xgboost","8","181081","xgboost-seed181081.metadata.json","4014","c4825d920d6279558a7fa036f556c03d0994a5adc3eb533f6ed150f4c45a41ae","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed206369.joblib","required for inference","xgboost","8","206369","xgboost-seed206369.joblib","401464","88a9793d79dafe98895681f25133d7c34804147e7cd1c6eb4fe63af5877c039a","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed206369.metadata.json","required for reproducibility verification","xgboost","8","206369","xgboost-seed206369.metadata.json","4014","79e98cae404b26fde9746dd68e7dd3bc0909cdbdc2d0fee8da751491622d63e7","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed231701.joblib","required for inference","xgboost","8","231701","xgboost-seed231701.joblib","401464","1d11c260a02568ed91e031ebaa58fb0b116cfea99cc643be14fe5d3c7d529255","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed231701.metadata.json","required for reproducibility verification","xgboost","8","231701","xgboost-seed231701.metadata.json","4014","1e31c168422dd833f027c1b69a73b8d7ce1dfae323827ff98a1e88e13b43535c","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed257053.joblib","required for inference","xgboost","8","257053","xgboost-seed257053.joblib","401464","c8df58ce28673aa2b6b2ece65ab7ce623425970bbd0b333079c67324f2111030","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed257053.metadata.json","required for reproducibility verification","xgboost","8","257053","xgboost-seed257053.metadata.json","4014","6f2fc43e2f37db4e72f2c9297e4c67320e79a7370b912400196556355674cd4c","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed282427.joblib","required for inference","xgboost","8","282427","xgboost-seed282427.joblib","401464","9145ac388b4aee93e665cabccd4f7dc27f0d556c4c912f70d953aa5577a377d3","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed282427.metadata.json","required for reproducibility verification","xgboost","8","282427","xgboost-seed282427.metadata.json","4014","5f2e02faf5475f7a8570426e2701955a518c5bf44f934a02f98af2b2ba26dcd0","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed307759.joblib","required for inference","xgboost","8","307759","xgboost-seed307759.joblib","398676","865b927ae8618f32fb85b09f5e8b14712726297fca4c5dd8fff4f0132174f5d5","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed307759.metadata.json","required for reproducibility verification","xgboost","8","307759","xgboost-seed307759.metadata.json","4014","16ba751c3fa85079bcaeb3cfd60e6e066176c2f8bf952030b4aabf084fc99f26","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed333019.joblib","required for inference","xgboost","8","333019","xgboost-seed333019.joblib","402824","de192c4322a88cc227b9c4fcd9dddc26b0666b69321af79949cb349a37e1d3b9","StandardScaler embedded in saved Pipeline","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","joblib.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
"feature8/xgboost-seed333019.metadata.json","required for reproducibility verification","xgboost","8","333019","xgboost-seed333019.metadata.json","4014","8c03ec20672c946e23c5001de0a1b206ba09145752f1ae4c5ea4946f395653a8","documented in file","Total Fwd Packets | Total Backward Packets | Flow Bytes/s | Flow Packets/s | Flow Duration | Total Length of Fwd Packets | Total Length of Bwd Packets | Fwd Packet Length Mean","Python 3.10.5; see evidence/environment/environment_versions.json","json.load(path)","outside release load-test scope; payload not redistributed","excluded; redistribution not approved by this release"
